"table_schema","table_name","columns"
"public","tb_mediboxlogsql_2023_12","mediboxlogsqlid, ngaylog, nguoilog, issynch, mediboxclientid, noidung, version"
"public","tb_mediboxlogsql_2024_01","mediboxlogsqlid, ngaylog, nguoilog, issynch, mediboxclientid, noidung, version"
"public","tb_mediboxlogsql_2024_02","mediboxlogsqlid, ngaylog, nguoilog, issynch, mediboxclientid, noidung, version"
"public","tb_mediboxlogsql_2024_03","mediboxlogsqlid, ngaylog, nguoilog, issynch, mediboxclientid, noidung, version"
"public","tb_mediboxlogsql_2024_04","mediboxlogsqlid, ngaylog, nguoilog, issynch, mediboxclientid, noidung, version"
"public","tb_mediboxlogsql_2024_05","mediboxlogsqlid, ngaylog, nguoilog, issynch, mediboxclientid, noidung, version"
"public","tb_mediboxlogsql_2024_06","mediboxlogsqlid, ngaylog, nguoilog, issynch, mediboxclientid, noidung, version"
"public","tb_mediboxlogsqlmonitor","mediboxlogsqlmonitorid, mediboxlogsqlid, issynch, isbackup, version"
"public","tb_mediboxlogupdate","mediboxlogupdateid, mediboxclientid, ngaylog, ip, api_url, noidung, noidungchitiet, version"
"public","tb_mediboxmessage","mediboxmessageid, ngaygui, nguoigui, chude, noidungchitiet, sendto, pcname, username, ipaddress, version"
"public","tb_mediboxmessagegroup","mediboxmessagegroupid, listuserid_send, listuserid_recv, mediboxmessagegroupremark, mediboxmessagedisable, mediboxmessagegroupname, version"
"public","tb_mediboxmessagerecv","mediboxmessagerecvid, mediboxmessageid, nguoinhan, sendto, ngaydoc, version"
"public","tb_mediboxoption","mediboxoptiondbid, mediboxoptionid, mediboxoptioncode, mediboxoptionname, dm_roomtypeid, dm_mediboxoption_functionid, mediboxoptiondata, mediboxoptionremark, mediboxoptionhardcode, mediboxoptiondisable, update_userid, update_time, isencript, mediboxoptionorder, version, listuserok"
"public","tb_mediboxpricechange","mediboxpricechangeid, mediboxpricechangename, mediboxpricechangeremark, ngayapdung, nguoiapdung, dm_mediboxpricechangetypeid, version"
"public","tb_mediboxpricechangedata","mediboxpricechangedataid, mediboxpricechangeid, serviceid, giadichvu_1, giadichvu_2, giadichvu_3, giadichvu_4, giadichvu_5, giadichvu_6, giadichvu_7, giadichvu_8, giadichvu_9, giadichvu_10, giabhyt, giavienphi, giadichvu, gianuocngoai, tylebhyt_dungtuyen, tylebhyt_traituyen, version"
"public","tb_mediboxquyenloibhyt","mediboxquyenloibhytid, mediboxquyenloibhytname, mediboxquyenloibhytremark, ngayapdung, nguoiapdung, version"
"public","tb_mediboxquyenloibhytdata","mediboxquyenloibhytdataid, mediboxquyenloibhytid, madoituong, maquyenloi, khongchitrachenhlechthuocvattutyle, khongapdunghanmucvattu, dieukien_ngaybatdauhanthe, dieukien_ngaybatdauhanthe_from, dieukien_ngaybatdauhanthe_to, dm_nghenghiepid, kiemtra_khongkiemtra, kiemtra_boquamaloi, khongchitrachenhlechthuocvattutyle_1399, quyenloi_chung, quyenloi_dvktc, quyenloi_dvktc_max, quyenloi_vanchuyen, version, botranvt_nd70"
"public","tb_mediboxreport","mediboxreportid, mediboxreportcode, mediboxreportname, mediboxreportfile, dm_roomtypeid, dm_mediboxreport_functionid, bosungthemvaomenu, iskhamsuckhoe, dm_report_papersizeid, dm_report_papersize_width, dm_report_papersize_height, dm_report_paperorientionid, dm_report_modelid, dm_report_typeid, mediboxreportdata, dm_report_sourceid, mediboxreportdisable, mediboxreportorder, useofficeviewer, useexternalprint, isexportexcel, autofitwide, languagecode, useorgreport, dm_report_papersizeid_new, dm_report_paperorientionid_new, usenewreport, initrow, printername, printername_khay, isingiaya5docvaoa4ngang, ischonkhogiaytheotrangin, list_khonhap, list_khoxuat, listphongluu, listphongchucnang, listchucnang, listnhanvien, listloaivienphi, listloaibenhan, listloaidichvu, listloaiphieuthuchitiet, reportoptionfilter, reportoption_kydientu, reportoption, dm_mediboxdocumenttypeid, reportversion, version, listcosophantan, reportoption_sql, dm_nhombaocaothongkeid, numberformat, reportcheck_sql"
"public","tb_mediboxreport_manual","mediboxreport_manualid, mediboxreportid, mediboxreport_manualdata, version"
"public","tb_mediboxreportbarcode","mediboxreportbarcodeid, mediboxreportbarcodecode, mediboxreportbarcodename, printername, dm_barcode_dpi, sobancopy, sotem, dm_barcode_languageid, dm_barcode_connectionid, dm_barcode_orientationid, dm_barcode_connectiondata, isprintdebug, barcodedataxml, version"
"public","tb_mediboxreportfunctionex","mediboxreportfunctionexid, mediboxreportfunctionexname, mediboxreportfunctionexghichu, sqldata, dm_report_modelid, nguoitao, reporttype, isinsheetcodulieu, excel_sheetname_2, excel_initrow_2, excel_temprow_2, excel_datarow_2, ishavegroup_2, excel_temprowgroup_2, sqldata_2, excel_sheetname, excel_initrow, excel_temprow, excel_datarow, requestdatetime, ngaytao, isencrypt, ishavegroup, excel_temprowgroup, groupinfo, datasuminfo, filterinfo, laybaocaotudll, malaybaocao, version"
"public","tb_mediboxreportfunctionex_filterdata_temp","mediboxreportfunctionex_filterdata_tempid, mediboxreportfunctionex_filterdata_tempname, data, mediboxreportid, userid, version"
"public","tb_mediboxreportrequest","mediboxreportrequestid, data, ngayyeucau, outputdata, dahoanthanh, thongbao, version"
"public","tb_mediboxreportuser","mediboxreportuserid, mediboxreportid, nhanvienid, stt, ghichu, version"
"public","tb_mediboxrequest","mediboxrequestid, ngaygui, nguoigui, dm_mediboxrequeststatusid, dm_mediboxrequesttypeid, ngaynhan, nguoinhan, chude, noidungchitiet, pcname, username, ipaddress, version"
"public","tb_mediboxservicenamechange","mediboxservicenamechangeid, mediboxservicenamechangename, mediboxservicenamechangeremark, ngayapdung, nguoiapdung, dm_mediboxpricechangetypeid, version"
"public","tb_mediboxservicenamechangedata","mediboxservicenamechangedataid, mediboxservicenamechangeid, serviceid, servicename, servicenamebhyt, matuongduong, version, machiso, tenchiso"
"public","tb_mediboxtext","mediboxtextid, context, vietnam, english, japanese, version"
"public","tb_medicalrecord","medicalrecordid, patientrecordid, patientrecordid_vp, medicalrecorddate, medicalrecordremark, patientrecord_xetnghiemgopid, departmentid_in, roomid_in, medicalrecordid_in, medicalrecorddate_in, dm_hinhthucvaovienid, userid_dontiep, userid_dieutri, dm_medicalrecordtypeid, dm_medicalrecordstatusid, dm_medicalrecordstatusexid, departmentid, roomid, roomid_docketqua, isdocketqua, medicalrecordid_master, bedid, servicegiuongid, chamberid, sttroom, sttdepartment, sttbenhvien, yeucaukham, lydochuyen, sovaokhoa, chandoan_in, chandoan_in_icd10, chandoan_in_icd10_kemtheo, chandoan_in_kemtheo, chandoan_in_yhct, chandoan_in_icd10_yhct, chandoanbandau_icd10, chandoanbandau, chandoanbandau_kemtheo_icd10, chandoanbandau_kemtheo, songayylenh, tamdungdieutriinfo, theodoidiung, chandoanravien, capsokhammoi, userid_dieuduong, userid_phu1, userid_phu2, dm_loaikcbid, userid_xutri_out, medicalrecorddate_out, chandoan, chandoan_icd10, chandoan_kemtheo, chandoan_kemtheo_icd10, chandoan_yhct, chandoan_icd10_yhct, chandoan_kemtheo_yhct, chandoan_kemtheo_icd10_yhct, chandoan_nguyennhan, chandoan_icd10_nguyennhan, dm_hinhthucravienid, dm_bhyt_loaiid, dm_ketquadieutriid, isthuthuat, isphauthuat, istaibien, isbienchung, dm_giaiphaubenhid, loidanbacsi, quatrinhbenhly, tomtatketquacls, phuongphapdieutri, tinhtrangbenhnhan, huongdieutri, ngayhen, dm_giaidoanbenhid_in, dm_giaidoanbenhid, listgiaidoanbenh_tnm, dm_chamsocsaudieutriid, medicalrecorddate_next, medicalrecordid_next, roomid_next, departmentid_next, mabenhvienchuyendi, departmentid_next_lydochon, optiongiuongtudong, khamkethop_open, dieutrikethop_open, stt_choketluan, isdagoiloa, dm_khambenh_thoigiangoi, dm_khambenh_thoigiangoi_ketluan, dm_khambenh_thoigiangoi_ketluanlast, isdagoiloa_ketluan, dm_khambenh_statusid, dm_khambenh_xetnghiem_statusid, dm_khambenh_cdha_statusid, dm_khambenh_chuyenkhoa_statusid, dm_khambenh_thuoc_statusid, mediboxdocumentid_giayravien, mediboxdocumentid_giaychuyentuyen, mediboxdocumentid_giayvaovien, version, chandoan_in_yhct_kemtheo, chandoan_in_icd10_yhct_kemtheo, isbn_lao, dieutridatmuctieu, chandoansobo, chandoansobo_icd10, benhnhanlaojson, chandoanmoinhat_icd10, chandoanmoinhat, chandoanmoinhat_kemtheo_icd10, chandoanmoinhat_kemtheo, cakhambenh_thoigianid, isbn_bantru, lydobnvaonoitru, lydobnvaonoitru_code, macadongy_hashcode, macadongy, capcuujson, isbn_ut, isbn_mantinh, ma_dinh_chi_thai, nguyen_nhan_dinh_chi, thoi_gian_dinh_chi, tuoi_thai, ma_ttdv, ma_bs, ten_bs, ngay_ct, ma_cha, ma_me, ma_the_tam, ho_ten_cha, ho_ten_me, so_ngay_nghi, ngoaitru_tungay, ngoaitru_denngay, userid_batdaukham, ngaytaikham, ngayhennghithuoc, isnhapviennoitrubanngay, dm_trangthaihosoid, ismautuchoi, isdanhapdothiluc, tienluongtuvong"
"public","tb_medicalrecord_bangiaochuyenkhoa","medicalrecord_bangiaochuyenkhoaid, medicalrecordid, patientrecordid, ngaynhap, nguoinhap, chandoanbandau_last, chandoanbandau_last_icd10, chandoan_kemtheo, chandoan_kemtheo_icd10, lydochuyen, lydonhapvien, dienbienbenh, dacanthiep, tinhtranghientai, kehoachdieutri, thoigianbangiao, departmentid_bangiao, userid_bangiao, departmentid_nhan, userid_nhan, mediboxdocumentid, dm_mediboxdocumentstatusid, version"
"public","tb_medicalrecord_bangiaochuyenkhoa_temp","medicalrecord_bangiaochuyenkhoa_tempid, medicalrecord_bangiaochuyenkhoa_tempname, data, userid, version"
"public","tb_medicalrecord_bangiaodieuduong","medicalrecord_bangiaodieuduongid, medicalrecordid, patientrecordid, ngaynhap, nguoinhap, chandoanbandau_last, chandoanbandau_last_icd10, chandoan_kemtheo, chandoan_kemtheo_icd10, lydochuyen, userid_chidinhchuyen, thoigianbangiao, departmentid_bangiao, userid_bangiao, departmentid_nhan, userid_nhan, istheoyeucau, istinhtrangnguoibenh, ismucdo_tinhtao, ismucdo_buonngu, ismucdo_kichdong, ismucdo_lulan, ismucdo_honme, isdau, thangdiem_dau, isnguycotenga, thangdiem_nguycotenga, bg_mach, bg_nhietdo, bg_huyetap_h, bg_huyetap_l, bg_nhiptho, bg_spo2, isdiung, diungghiro, istmngoaibien, tmngoaibien_noidat, tmngoaibien_ngaydat, istmtrungtam, tmtrungtam_ngaydat, istruyendongmach, truyendongmach_ngaydat, isongthongtieu, ongthongtieu_ngaydat, isdanluu, danluu_1, danluu_2, danluu_khac, islieuoxy, lieuoxy_lp, isvetloetdoti, vetloetdotighiro, isbangvetthuong, bangvetthuongghiro, da_ngaycatchi, isnhinan, isquaongthong, ischedoan, chedoanghiro, isvandong_khongphuthuoc, isvandong_xelan, isvandong_ghengoi, isvandong_namtuyetdoi, istieucotuchu, istieukhongtuchu, isqualonhantao, isthuocdadieutritrongngay, thuocdadieutritrongngay_gio, isthuoccansudungtiep, thuoccansudungtiep_gio, istailieu_hsba, istailieu_dodung, istailieu_khac, mediboxdocumentid, dm_mediboxdocumentstatusid, ghichu, version, istinhtrangmat_p, istinhtrangmat_t, istrieuchung_nhinmo, istrieuchung_comvuong, istrieuchung_daunhuc, istrieuchung_chaynuocmat, istrieuchung_khac, trieuchung_text, thiluc_mp, thiluc_mt, nhanap_mp, nhanap_mt"
"public","tb_medicalrecord_bangiaodieuduong_temp","medicalrecord_bangiaodieuduong_tempid, medicalrecord_bangiaodieuduong_tempname, data, userid, version"
"public","tb_medicalrecord_bangiaonguoidimo","medicalrecord_bangiaonguoidimoid, medicalrecordid, patientrecordid, ngaynhap, nguoinhap, chandoan, chandoanicd, chandoankemtheo, chandoankemtheoicd, khoa_thedinhdanh, khoa_nhinanuong, khoa_danhdauvitrimo, khoa_vesinhda, khoa_sach, khoa_ban, khoa_thong, khoa_tac, khoa_bangvetthuong, khoa_xanuoctieu, khoa_vaymo, khoa_dotrangsuc, khoa_bangiaokhac, khoa_hosobenhan, khoa_hosodieuduong, khoa_bangatpt, khoa_bienbanhcpt, khoa_dautqm, khoa_phieukhamgayme, khoa_dutrumau, khoa_hosokhac, khoa_xquang, khoa_conghuongtu, khoa_sieuam, khoa_cdhakhac, khoa_thuoc, khoa_vattu, khoa_phieutamungvattu, khoa_phieusudungktc, khoa_thuocvattukhac, khoa_ngaygio, khoa_nguoinhan, mo_thedinhdanh, mo_nhinanuong, mo_danhdauvitrimo, mo_vesinhda, mo_sach, mo_ban, mo_thong, mo_tac, mo_bangvetthuong, mo_xanuoctieu, mo_vaymo, mo_dotrangsuc, mo_bangiaokhac, mo_hosobenhan, mo_hosodieuduong, mo_bangatpt, mo_bienbanhcpt, mo_dautqm, mo_phieukhamgayme, mo_dutrumau, mo_hosokhac, mo_xquang, mo_conghuongtu, mo_sieuam, mo_cdhakhac, mo_thuoc, mo_vattu, mo_phieutamungvattu, mo_phieusudungktc, mo_thuocvattukhac, mo_ngaygio, mo_nguoinhan, hoitinh_thedinhdanh, hoitinh_nhinanuong, hoitinh_danhdauvitrimo, hoitinh_vesinhda, hoitinh_sach, hoitinh_ban, hoitinh_thong, hoitinh_tac, hoitinh_bangvetthuong, hoitinh_xanuoctieu, hoitinh_vaymo, hoitinh_dotrangsuc, hoitinh_bangiaokhac, hoitinh_hosobenhan, hoitinh_hosodieuduong, hoitinh_bangatpt, hoitinh_bienbanhcpt, hoitinh_dautqm, hoitinh_phieukhamgayme, hoitinh_dutrumau, hoitinh_hosokhac, hoitinh_xquang, hoitinh_conghuongtu, hoitinh_sieuam, hoitinh_cdhakhac, hoitinh_thuoc, hoitinh_vattu, hoitinh_phieutamungvattu, hoitinh_phieusudungktc, hoitinh_thuocvattukhac, hoitinh_ngaygio, hoitinh_nguoinhan, vekhoa_thedinhdanh, vekhoa_nhinanuong, vekhoa_danhdauvitrimo, vekhoa_vesinhda, vekhoa_sach, vekhoa_ban, vekhoa_thong, vekhoa_tac, vekhoa_bangvetthuong, vekhoa_xanuoctieu, vekhoa_vaymo, vekhoa_dotrangsuc, vekhoa_bangiaokhac, vekhoa_hosobenhan, vekhoa_hosodieuduong, vekhoa_bangatpt, vekhoa_bienbanhcpt, vekhoa_dautqm, vekhoa_phieukhamgayme, vekhoa_dutrumau, vekhoa_hosokhac, vekhoa_xquang, vekhoa_conghuongtu, vekhoa_sieuam, vekhoa_cdhakhac, vekhoa_thuoc, vekhoa_vattu, vekhoa_phieutamungvattu, vekhoa_phieusudungktc, vekhoa_thuocvattukhac, vekhoa_ngaygio, vekhoa_nguoinhan, mediboxdocumentid, dm_mediboxdocumentstatusid, version"
"public","tb_medicalrecord_bangkiemgac","medicalrecord_bangkiemgacid, medicalrecordid, patientrecordid, ngaynhap, nguoinhap, chandoan, chandoanicd10, truoc_gac40, truoc_gac10, truoc_meche, truoc_dcchinh, truoc_dcbosung, sau_gac40, sau_gac10, sau_meche, sau_dcchinh, sau_dcbosung, conlai_gac40, conlai_gac10, conlai_meche, conlai_dcchinh, conlai_dcbosung, garo_thoigian, garo_vitri, nhanxet, mediboxdocumentid, dm_mediboxdocumentstatusid, version"
"public","tb_medicalrecord_bangkiemnhandien","medicalrecord_bangkiemnhandienid, medicalrecordid, patientrecordid, ngaynhap, nguoinhap, listnhandien, mediboxdocumentid, version"
"public","tb_medicalrecord_bangkiemtiemchung_duoi1thangtuoi","medicalrecord_bangkiemtiemchung_duoi1thangtuoiid, medicalrecordid, patientrecordid, ngaynhap, nguoinhap, cannang, nhietdo, tuoithai, ishbsag, ishbsag_ketqua, ismacbenhcaptinh, issot, iscannang, iskhocbe, isdamoi, isbukem, istuoithai, issuygiammiendich, ischongchidinhkhac, chongchidinh, iskhamsangloc, khamsangloc_chuyenkhoa, khamsangloc_lydo, khamsangloc_ketqua, khamsangloc_ketluan, isdudieukien, loaivacxin, ischongchidinhtiemchung, istamhoan, mediboxdocumentid, version"
"public","tb_medicalrecord_bangkiemtiemchung_tren1thangtuoi","medicalrecord_bangkiemtiemchung_tren1thangtuoiid, medicalrecordid, patientrecordid, ngaynhap, nguoinhap, cannang, nhietdo, isphanve, ismacbenhcaptinh, isdieutricorticoid, issot, issuygiammiendich, isnghetim, isnhiptho, istrigiacbatthuong, ischongchidinhkhac, chongchidinh, iskhamsangloc, khamsangloc_chuyenkhoa, khamsangloc_lydo, khamsangloc_ketqua, khamsangloc_ketluan, isdudieukien, loaivacxin, ischongchidinhtiemchung, istamhoan, mediboxdocumentid, version"
"public","tb_medicalrecord_batuybien","medicalrecord_batuybienid, medicalrecordid, patientrecordid, ngaynhap, nguoinhap, thongtindieutridbid, jsondata, mediboxdocumentid, dm_mediboxdocumentstatusid, version"
